timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1638730599775,34111,COSINE,200,,Thread Group 3-3,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34111,0,0
1638730600994,34261,COSINE,200,,Thread Group 3-8,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34261,0,0
1638730601104,34402,COSINE,200,,Thread Group 3-5,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34402,0,0
1638730601661,34099,COSINE,200,,Thread Group 3-10,text,true,,227,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34099,0,0
1638730601003,34771,COSINE,200,,Thread Group 3-2,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34771,0,0
1638730601734,34149,COSINE,200,,Thread Group 3-6,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34149,0,0
1638730601898,34059,COSINE,200,,Thread Group 3-9,text,true,,227,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34059,0,0
1638730604353,33531,COSINE,200,,Thread Group 3-4,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33531,0,0
1638730628935,34621,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34621,0,1
1638730633890,32794,COSINE,200,,Thread Group 3-3,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,32794,0,1
1638730633634,33473,COSINE,200,,Thread Group 3-7,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33472,0,1
1638730635256,33536,COSINE,200,,Thread Group 3-8,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33536,0,0
1638730635507,33634,COSINE,200,,Thread Group 3-5,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33634,0,0
1638730635957,33416,COSINE,200,,Thread Group 3-9,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33416,0,1
1638730635884,33552,COSINE,200,,Thread Group 3-6,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33552,0,0
1638730635774,33983,COSINE,200,,Thread Group 3-2,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33983,0,1
1638730635761,34020,COSINE,200,,Thread Group 3-10,text,true,,227,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34020,0,0
1638730637885,34227,COSINE,200,,Thread Group 3-4,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34227,0,0
1638730663556,31986,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,31986,0,0
1638730666684,32237,COSINE,200,,Thread Group 3-3,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,32237,0,0
1638730667107,32661,COSINE,200,,Thread Group 3-7,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,32661,0,0
1638730668793,33491,COSINE,200,,Thread Group 3-8,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33490,0,0
1638730669141,33451,COSINE,200,,Thread Group 3-5,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33451,0,0
1638730669374,33484,COSINE,200,,Thread Group 3-9,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33484,0,0
1638730669436,33505,COSINE,200,,Thread Group 3-6,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33505,0,0
1638730669757,34039,COSINE,200,,Thread Group 3-2,text,true,,227,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34039,0,0
1638730669782,35139,COSINE,200,,Thread Group 3-10,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35139,0,0
1638730672113,33626,COSINE,200,,Thread Group 3-4,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33626,0,0
1638730695543,33637,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33637,0,1
1638730698921,32528,COSINE,200,,Thread Group 3-3,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,32528,0,1
1638730699769,33466,COSINE,200,,Thread Group 3-7,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33466,0,0
1638730702592,32905,COSINE,200,,Thread Group 3-5,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,32905,0,0
1638730702284,33371,COSINE,200,,Thread Group 3-8,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33371,0,0
1638730702942,33158,COSINE,200,,Thread Group 3-6,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33158,0,0
1638730702858,33510,COSINE,200,,Thread Group 3-9,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33510,0,1
1638730703796,33336,COSINE,200,,Thread Group 3-2,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33336,0,1
1638730705739,33311,COSINE,200,,Thread Group 3-4,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33311,0,1
1638730704921,34647,COSINE,200,,Thread Group 3-10,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34647,0,1
1638730729179,29813,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,29813,0,0
1638730731449,29200,COSINE,200,,Thread Group 3-3,text,true,,228,210,9,9,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,29200,0,0
1638730733236,29210,COSINE,200,,Thread Group 3-7,text,true,,228,210,8,8,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,29210,0,0
1638730735497,28527,COSINE,200,,Thread Group 3-5,text,true,,228,210,7,7,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,28527,0,0
1638730736101,28412,COSINE,200,,Thread Group 3-6,text,true,,228,210,6,6,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,28412,0,0
1638730735656,28879,COSINE,200,,Thread Group 3-8,text,true,,228,210,5,5,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,28879,0,0
1638730736368,28271,COSINE,200,,Thread Group 3-9,text,true,,228,210,4,4,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,28271,0,0
1638730737133,27585,COSINE,200,,Thread Group 3-2,text,true,,228,210,3,3,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,27585,0,0
1638730739051,25886,COSINE,200,,Thread Group 3-4,text,true,,228,210,2,2,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,25886,0,0
1638730739569,25437,COSINE,200,,Thread Group 3-10,text,true,,228,210,1,1,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,25437,0,0
1638730765009,31163,JACCARD,200,,Thread Group 4-1,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,31163,0,0
1638730765208,32644,JACCARD,200,,Thread Group 4-3,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32644,0,1
1638730765108,32770,JACCARD,200,,Thread Group 4-2,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32770,0,1
1638730765409,33026,JACCARD,200,,Thread Group 4-5,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33026,0,0
1638730765909,33359,JACCARD,200,,Thread Group 4-10,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33359,0,0
1638730765612,34217,JACCARD,200,,Thread Group 4-7,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34217,0,1
1638730765508,34471,JACCARD,200,,Thread Group 4-6,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34471,0,1
1638730765309,34954,JACCARD,200,,Thread Group 4-4,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34953,0,0
1638730765709,34622,JACCARD,200,,Thread Group 4-8,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34621,0,0
1638730765811,34899,JACCARD,200,,Thread Group 4-9,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34899,0,1
1638730796172,33377,JACCARD,200,,Thread Group 4-1,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33377,0,0
1638730797852,33440,JACCARD,200,,Thread Group 4-3,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33440,0,0
1638730797878,34015,JACCARD,200,,Thread Group 4-2,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34015,0,0
1638730798435,33839,JACCARD,200,,Thread Group 4-5,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33839,0,0
1638730799829,33700,JACCARD,200,,Thread Group 4-7,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33700,0,0
1638730800331,33785,JACCARD,200,,Thread Group 4-8,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33785,0,0
1638730800265,34077,JACCARD,200,,Thread Group 4-4,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34077,0,0
1638730799979,34475,JACCARD,200,,Thread Group 4-6,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34475,0,0
1638730799269,35369,JACCARD,200,,Thread Group 4-10,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,35369,0,0
1638730800711,34504,JACCARD,200,,Thread Group 4-9,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34504,0,0
1638730829549,33924,JACCARD,200,,Thread Group 4-1,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33924,0,1
1638730831294,33156,JACCARD,200,,Thread Group 4-3,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33156,0,1
1638730831893,33070,JACCARD,200,,Thread Group 4-2,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33070,0,1
1638730832274,33994,JACCARD,200,,Thread Group 4-5,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33994,0,1
1638730833529,33221,JACCARD,200,,Thread Group 4-7,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33220,0,1
1638730834342,33353,JACCARD,200,,Thread Group 4-4,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33353,0,1
1638730834116,33744,JACCARD,200,,Thread Group 4-8,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33744,0,1
1638730834639,33926,JACCARD,200,,Thread Group 4-10,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33926,0,0
1638730834454,34257,JACCARD,200,,Thread Group 4-6,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34257,0,1
1638730835215,33843,JACCARD,200,,Thread Group 4-9,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33843,0,1
1638730863474,33447,JACCARD,200,,Thread Group 4-1,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33447,0,0
1638730864964,33634,JACCARD,200,,Thread Group 4-2,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33634,0,0
1638730864450,34205,JACCARD,200,,Thread Group 4-3,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34205,0,0
1638730866268,33033,JACCARD,200,,Thread Group 4-5,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33033,0,0
1638730866750,33419,JACCARD,200,,Thread Group 4-7,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33419,0,0
1638730867860,33660,JACCARD,200,,Thread Group 4-8,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33660,0,0
1638730867695,34130,JACCARD,200,,Thread Group 4-4,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34130,0,0
1638730868711,33608,JACCARD,200,,Thread Group 4-6,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33608,0,0
1638730869058,33804,JACCARD,200,,Thread Group 4-9,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33804,0,0
1638730868565,34657,JACCARD,200,,Thread Group 4-10,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34656,0,0
1638730896921,35103,JACCARD,200,,Thread Group 4-1,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,35103,0,1
1638730898598,34956,JACCARD,200,,Thread Group 4-2,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34956,0,1
1638730899302,34378,JACCARD,200,,Thread Group 4-5,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34378,0,0
1638730898656,35101,JACCARD,200,,Thread Group 4-3,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,35100,0,0
1638730901521,32300,JACCARD,200,,Thread Group 4-8,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32300,0,0
1638730900169,34927,JACCARD,200,,Thread Group 4-7,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34927,0,1
1638730901825,34816,JACCARD,200,,Thread Group 4-4,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34816,0,1
1638730902862,34049,JACCARD,200,,Thread Group 4-9,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34049,0,1
1638730902320,35231,JACCARD,200,,Thread Group 4-6,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,35231,0,0
1638730903222,35345,JACCARD,200,,Thread Group 4-10,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,35345,0,0
1638730932024,31365,JACCARD,200,,Thread Group 4-1,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,31365,0,0
1638730933821,31045,JACCARD,200,,Thread Group 4-8,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,31045,0,0
1638730933680,31301,JACCARD,200,,Thread Group 4-5,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,31301,0,0
1638730933554,31528,JACCARD,200,,Thread Group 4-2,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,31528,0,0
1638730933757,31484,JACCARD,200,,Thread Group 4-3,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,31484,0,0
1638730935096,30810,JACCARD,200,,Thread Group 4-7,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,30810,0,0
1638730936641,30708,JACCARD,200,,Thread Group 4-4,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,30708,0,0
1638730937552,31266,JACCARD,200,,Thread Group 4-6,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,31266,0,0
1638730936911,32575,JACCARD,200,,Thread Group 4-9,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32575,0,0
1638730938567,30974,JACCARD,200,,Thread Group 4-10,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,30974,0,0
1638730963390,32866,JACCARD,200,,Thread Group 4-1,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32866,0,0
1638730964867,33174,JACCARD,200,,Thread Group 4-8,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33174,0,0
1638730965082,33043,JACCARD,200,,Thread Group 4-2,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33043,0,1
1638730965241,33566,JACCARD,200,,Thread Group 4-3,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33566,0,1
1638730964981,34086,JACCARD,200,,Thread Group 4-5,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34086,0,1
1638730965907,33419,JACCARD,200,,Thread Group 4-7,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33419,0,0
1638730967350,32758,JACCARD,200,,Thread Group 4-4,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32758,0,0
1638730968818,33831,JACCARD,200,,Thread Group 4-6,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33831,0,1
1638730969541,33777,JACCARD,200,,Thread Group 4-10,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33777,0,1
1638730969486,34217,JACCARD,200,,Thread Group 4-9,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34217,0,1
1638730996256,34117,JACCARD,200,,Thread Group 4-1,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34117,0,0
1638730998042,33753,JACCARD,200,,Thread Group 4-8,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33753,0,0
1638730998125,34037,JACCARD,200,,Thread Group 4-2,text,true,,227,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34037,0,0
1638730998807,34117,JACCARD,200,,Thread Group 4-3,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34117,0,0
1638730999067,33960,JACCARD,200,,Thread Group 4-5,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33960,0,0
1638730999326,33919,JACCARD,200,,Thread Group 4-7,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33919,0,0
1638731000108,33448,JACCARD,200,,Thread Group 4-4,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33448,0,0
1638731002649,32461,JACCARD,200,,Thread Group 4-6,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32461,0,0
1638731003319,33341,JACCARD,200,,Thread Group 4-10,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33341,0,0
1638731003704,34312,JACCARD,200,,Thread Group 4-9,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,34312,0,0
1638731030374,32624,JACCARD,200,,Thread Group 4-1,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32624,0,0
1638731032162,32349,JACCARD,200,,Thread Group 4-2,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32349,0,1
1638731031795,32973,JACCARD,200,,Thread Group 4-8,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32973,0,1
1638731033027,32668,JACCARD,200,,Thread Group 4-5,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32668,0,1
1638731033246,33213,JACCARD,200,,Thread Group 4-7,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33213,0,0
1638731032925,33993,JACCARD,200,,Thread Group 4-3,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33993,0,0
1638731035110,31885,JACCARD,200,,Thread Group 4-6,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,31885,0,1
1638731033556,33469,JACCARD,200,,Thread Group 4-4,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,33469,0,1
1638731036661,32260,JACCARD,200,,Thread Group 4-10,text,true,,228,211,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=JACCARD&numNeighbors=10000&aggregationApproach=mean,32260,0,0
